,x,y
0,8,1144.0625
1,9,1139.796875
2,10,1136.7125
3,11,1141.0262500000001
4,12,1143.3835000000001
5,13,1146.1443000000002
6,14,1137.7435650000002
7,15,1134.563992625
8,16,1140.4011941
9,17,1121.1434650456251
10,18,1087.2715988187267
11,19,1037.9198181174813
12,20,958.2699177255577
13,21,887.7350748054462
14,22,823.828684844357
15,23,775.6566978754856
16,24,746.5253583003886
17,25,727.9234116403109
18,26,715.3387293122487
19,27,699.911608449799
20,28,674.0894430098392
21,29,636.7315153453713
22,30,603.8852122762971
23,31,565.7956698210377
24,32,534.0115358568302
25,33,518.8381349354642
26,34,519.7423829483713
27,35,521.6689063586971
28,36,524.9054375869576
29,37,532.3618500695661
30,38,538.7097925556529
31,39,547.3428340445223
32,40,561.6867672356178
33,41,575.3630856634943
34,42,598.5951560307955
35,43,617.7823748246363
36,44,635.1008998597091
37,45,644.3551339502673
38,46,627.9288703438076
39,47,615.108721275046
40,48,601.8994770200368
41,49,595.5977066160294
42,50,609.0636297703626
43,51,641.4823643875791
44,52,679.3812040100632
45,53,701.0699046143006
46,54,707.1449861914406
47,55,683.651398499051
48,56,646.7804937992408
49,57,612.3618950393927
50,58,582.6395160315142
51,59,555.3069253252113
52,60,536.995540260169
53,61,522.3464322081352
54,62,514.6740207665082
55,63,512.5829666132065
56,64,519.4413732905653
57,65,527.5530986324522
58,66,530.1049789059618
59,67,522.9589831247695
60,68,512.7578114998156
61,69,502.5187491998525
62,70,501.43687435988204
63,71,504.3994994879056
64,72,506.00397459032445
65,74,501.9794492035096
66,75,498.2710593628077
67,76,491.8043474902462
68,77,484.00597799219696
69,78,466.82978239375757
70,79,452.21382591500605
71,80,439.42731073200486
72,81,414.43247358560393
73,82,391.4834788684832
74,83,373.56178309478656
75,85,355.28692647582926
76,86,341.54204118066343
77,87,332.73363294453077
78,88,334.1087813556246
79,89,338.8729625844997
80,90,344.5983700675998
81,91,358.4140476165798
82,92,391.8581301831076
83,93,422.6218190878924
84,94,482.3395817351577
85,95,536.6997903881262
86,96,594.1127619980009
87,97,651.3292720984007
88,98,696.2821676787206
89,99,744.5081560179765
90,100,790.6221498143811
91,101,819.5289698515049
92,102,836.584113381204
93,103,830.7075678045726
94,104,810.0531758256893
95,105,769.2398673207077
96,106,722.7844719815662
97,107,661.9562763157218
98,108,612.4712710525774
99,109,561.508266842062
100,110,515.4331759736496
101,111,478.4090407789197
102,113,455.64617793563576
103,114,461.12360104563686
104,115,481.1235989303816
105,116,535.4484396911803
106,117,581.9212517529443
107,118,622.1620014023554
108,119,620.3262104759035
109,120,596.7697574432228
110,121,574.9783059545782
111,122,556.0138947636626
112,123,543.6314283109301
113,124,553.3463047581191
114,125,581.4106863846202
115,126,608.0509123889462
116,127,650.489558036157
117,128,689.2666464289256
118,129,722.6398796431405
119,130,760.2212787145124
120,131,794.77077297161
121,132,828.398649627288
122,133,858.3019275143304
123,134,883.5165420114643
124,135,893.6257336091714
125,136,900.8380868873372
126,137,903.7642195098698
127,138,891.0113756078958
128,139,866.2895692363168
129,140,839.8265772640534
130,141,803.8768868112428
131,142,772.1640094489943
132,143,748.1062075591955
133,144,711.1343801098564
134,145,665.2429533066351
135,146,611.304958348433
136,147,564.0752166787464
137,148,524.3226733429972
138,150,491.2081386743978
139,151,465.37276093951823
140,152,451.0482087516146
141,153,441.8854420012917
142,154,440.5708536010334
143,156,439.73793288082675
144,157,433.4456197421614
145,158,419.81899579372913
146,159,408.9176966349833
147,160,398.5560323079867
148,162,385.72763834638937
149,163,372.83992317711153
150,164,366.5219385416892
151,165,361.46755083335137
152,166,356.8771656666811
153,167,356.81423253334486
154,168,357.2013860266759
155,169,373.2474369463407
156,170,383.4729495570726
157,171,406.91117214565804
158,172,425.06018771652646
159,173,424.3762751732212
160,174,423.50102013857696
161,175,411.8633161108616
162,176,400.9125278886893
163,177,393.7925223109514
164,178,388.53401784876115
165,180,381.48346427900896
166,181,373.4367714232072
167,182,368.7494171385658
168,184,371.06984621085263
169,185,376.48087696868214
170,187,382.99720157494573
171,188,385.9680737599566
172,189,386.86820900796533
173,190,407.6650383977785
174,191,429.81953071822284
