,x,y
0,8,367.85192830326184
1,9,362.7121020926698
2,10,356.6363038828844
3,11,345.6513562741943
4,12,333.8658699005755
5,13,321.83744879015984
6,14,304.3102675945084
7,15,286.7182304653052
8,16,266.34005675099127
9,17,249.32991731106634
10,18,234.0667156282334
11,19,219.2686489025926
12,20,202.75124760513557
13,21,189.87576955483576
14,22,176.51136134861773
15,23,161.5064545187347
16,24,151.61873828388573
17,25,139.566743702686
18,26,128.91626531015902
19,27,118.23133668378347
20,28,107.92726430637076
21,29,100.00859887372805
22,30,95.96347489487894
23,31,93.15583302863496
24,32,90.83104912353038
25,33,88.9792964396551
26,34,84.52473205803987
27,35,80.06724859941816
28,36,76.12949306375884
29,37,76.19468654025846
30,38,74.97955049638183
31,39,75.57846256640777
32,40,75.3431431389018
33,41,71.36031445310265
34,42,68.35547849301443
35,43,71.05912011027257
36,44,72.6910618663515
37,45,74.04299644335137
38,46,75.02648946778471
39,47,71.46396330899037
40,48,70.10727881214444
41,49,68.17307314417175
42,50,63.51649972022092
43,51,63.406489909794274
44,52,58.9823142005007
45,53,57.92035589073169
46,54,59.50120861423056
47,55,56.73738449125183
48,56,57.57513418294301
49,57,56.00733312883428
50,58,52.70581996881537
51,59,52.8163084020427
52,60,51.41815599426882
53,61,51.01845573971145
54,62,50.61861975573848
55,63,49.64012441099871
56,64,47.033754766770585
57,65,46.49043262527764
58,66,48.390464866136995
59,67,51.254157930536024
60,68,50.194886942113804
61,69,47.54187533411005
62,70,47.4914666681464
63,71,49.93087550427943
64,72,46.95969656648316
65,73,48.22009447487708
66,74,45.11743732780419
67,75,44.432921068566
68,76,44.26047452865109
69,77,42.051786454142885
70,78,45.480942022126605
71,79,48.739757673841886
72,80,46.77138012951218
73,81,47.78122085899654
74,82,50.109463144892715
75,83,48.24106892747212
76,84,49.59828110294982
77,85,47.48060293001771
78,86,48.71010675844963
79,87,45.94702190623574
80,88,44.18405571620594
81,89,46.44566139014767
82,90,49.42923200646071
83,91,48.673353119972845
84,92,47.766102965082794
85,93,46.74152677074913
86,94,48.671707475320275
87,95,47.24067247167193
88,96,47.94675961485544
89,97,46.238834039967514
90,98,45.99680363278992
91,99,45.90399650535128
92,100,47.4254668249786
93,101,49.696750069786766
94,102,52.96335593059174
95,103,55.365387211986544
96,104,56.70246656638508
97,105,56.40440703836305
98,106,55.102872321454754
99,107,57.36814123033961
100,108,54.70908551125988
101,109,54.34698690915281
102,110,51.27623488101779
103,111,48.66109270544573
104,112,45.998768806855075
105,113,44.544085903432865
106,114,47.4430839351283
107,115,50.46330206771107
108,116,51.866324408810854
109,117,50.691526072237686
110,118,51.807587392381706
111,119,51.94169368762299
112,120,51.63367053627003
113,121,49.983106686775045
114,122,51.01379778186117
115,123,52.212883536549164
116,124,54.2362391074284
117,125,52.2743196024681
118,126,51.486083302679184
119,127,52.92016624879483
120,128,51.26478279687045
121,129,51.03918646699312
122,130,48.85792407138054
123,131,48.2772479038872
124,132,48.40547414524214
125,133,46.71881715826176
126,134,49.10188921428189
127,135,50.872861567258774
128,136,52.47179955443582
129,137,53.078388073011226
130,138,53.05092169955347
131,139,53.56132822598791
132,140,53.97747610705615
133,141,54.33731139254115
134,142,51.20842799822908
135,143,52.66948875178346
136,144,50.542828460820814
137,145,51.490870849828546
138,146,52.73460013901824
139,147,52.098076931399135
140,148,51.7788777349633
141,149,51.065560692726095
142,150,49.39991080143769
143,151,51.092193551494894
144,152,49.476784011761055
145,153,52.74545475932089
146,154,53.04542566089147
147,155,56.04673201019259
148,156,57.32114025547894
149,157,57.96760947863059
150,158,60.61236979214808
151,159,59.637523980190366
152,160,61.507162843053536
153,161,60.54642461706704
154,162,62.84795374477817
155,163,60.68391098744432
156,164,63.197642056691514
157,165,59.54385529469608
158,166,60.50305508618044
159,167,62.518046854412894
160,168,63.78569558493217
161,169,59.96313144396994
162,170,58.5949674578088
163,171,56.60084486235319
164,172,56.44099973823036
165,173,54.76486466517252
166,174,53.6824104284558
167,175,51.15429824447077
168,176,49.02365161093281
169,177,47.96527593652306
170,178,48.44556353320424
171,179,47.86402343925225
172,180,46.80782960534051
173,181,46.98686464369742
174,182,46.978939734509794
175,183,46.49292169426965
176,184,46.05648696313251
177,185,47.80129358818693
178,186,46.343475118675045
179,187,49.49017604813524
180,188,51.26527214251942
181,189,52.97576280161079
182,190,52.90012278903862
183,191,52.94225285049298
