,x,y
0,8.286252354048964,1470.0
1,8.662900188323917,1478.75
2,8.662900188323917,1461.25
3,9.03954802259887,1478.75
4,9.03954802259887,1461.25
5,9.416195856873824,1478.75
6,9.416195856873824,1461.25
7,9.792843691148775,1478.75
8,9.792843691148775,1461.25
9,10.169491525423728,1478.75
10,10.169491525423728,1461.25
11,10.546139359698682,1478.75
12,10.546139359698682,1461.25
13,10.922787193973635,1478.75
14,10.922787193973635,1461.25
15,11.299435028248586,1478.75
16,12.8060263653484,1461.25
17,13.182674199623351,1470.0
18,13.182674199623351,1452.5
19,13.559322033898304,1470.0
20,13.559322033898304,1452.5
21,13.935969868173258,1470.0
22,13.935969868173258,1452.5
23,14.312617702448211,1470.0
24,14.689265536723163,1470.0
25,15.065913370998116,1470.0
26,15.44256120527307,1470.0
27,15.819209039548022,1461.25
28,15.819209039548022,1452.5
29,17.702448210922785,1461.25
30,18.455743879472692,1461.25
31,18.455743879472692,1443.75
32,18.832391713747647,1461.25
33,19.58568738229755,1452.5
34,19.58568738229755,1435.0
35,19.962335216572505,1452.5
36,19.962335216572505,1435.0
37,20.338983050847457,1452.5
38,20.338983050847457,1443.75
39,20.338983050847457,1435.0
40,21.84557438794727,1435.0
41,21.84557438794727,1426.25
42,22.22222222222222,1435.0
43,22.598870056497173,1435.0
44,22.598870056497173,1417.5
45,22.975517890772128,1435.0
46,22.975517890772128,1417.5
47,23.35216572504708,1435.0
48,23.35216572504708,1417.5
49,23.728813559322035,1435.0
50,24.482109227871938,1426.25
51,25.98870056497175,1400.0
52,26.365348399246702,1408.75
53,26.365348399246702,1391.25
54,26.741996233521657,1408.75
55,26.741996233521657,1391.25
56,27.11864406779661,1408.75
57,27.11864406779661,1391.25
58,27.495291902071564,1408.75
59,27.871939736346516,1400.0
60,27.871939736346516,1382.5
61,28.248587570621467,1400.0
62,28.248587570621467,1382.5
63,28.625235404896422,1400.0
64,28.625235404896422,1382.5
65,29.001883239171374,1400.0
66,29.001883239171374,1391.25
67,29.001883239171374,1382.5
68,30.508474576271187,1391.25
69,30.508474576271187,1382.5
70,30.88512241054614,1391.25
71,31.26177024482109,1391.25
72,31.26177024482109,1373.75
73,31.638418079096045,1391.25
74,31.638418079096045,1373.75
75,32.015065913371,1391.25
76,32.015065913371,1373.75
77,32.39171374764595,1391.25
78,32.39171374764595,1373.75
79,32.7683615819209,1391.25
80,33.145009416195855,1382.5
81,33.52165725047081,1382.5
82,35.40489642184557,1373.75
83,35.781544256120526,1356.25
84,36.15819209039548,1373.75
85,36.53483992467043,1365.0
86,36.53483992467043,1347.5
87,36.911487758945384,1365.0
88,37.28813559322034,1356.25
89,37.28813559322034,1338.75
90,37.664783427495294,1356.25
91,38.79472693032015,1312.5
92,39.1713747645951,1321.25
93,39.1713747645951,1303.75
94,39.548022598870055,1321.25
95,39.548022598870055,1303.75
96,39.92467043314501,1321.25
97,40.30131826741996,1295.0
98,40.67796610169491,1312.5
99,41.43126177024482,1303.75
100,43.314500941619585,1286.25
101,43.314500941619585,1277.5
102,43.69114877589454,1286.25
103,44.06779661016949,1295.0
104,44.44444444444444,1295.0
105,44.8210922787194,1295.0
106,45.197740112994346,1286.25
107,45.5743879472693,1286.25
108,45.5743879472693,1268.75
109,45.951035781544256,1286.25
110,47.45762711864407,1242.5
111,47.45762711864407,1225.0
112,47.83427495291902,1216.25
113,47.83427495291902,1207.5
114,48.21092278719397,1233.75
115,48.21092278719397,1198.75
116,48.58757062146893,1216.25
