,x,y
0,17,263.21664153628075
1,18,262.37178601692483
2,19,263.29353500529663
3,20,258.2893546255501
4,21,252.93572750399537
5,22,244.17458678907565
6,23,235.60331196387423
7,24,227.51293129338913
8,25,218.96212912599353
9,26,208.13316550454496
10,27,197.92484974986345
11,28,184.8513776284908
12,29,171.8038024833713
13,30,160.78917338199685
14,31,153.6995452992682
15,32,142.26730570121703
16,33,133.41467650820368
17,34,127.70099375525862
18,35,120.35366836712669
19,36,114.44968371438573
20,37,110.92418574871093
21,38,104.13703202346836
22,39,101.68728668700976
23,40,96.47259090502122
24,41,93.9936546066566
25,42,91.59776703515985
26,43,91.59392592252645
27,44,87.7024602701911
28,45,84.11518129402157
29,46,79.76920663290541
30,47,77.26639335888525
31,48,73.37058661761789
32,49,74.74870864391875
33,50,73.16953620238529
34,51,70.66270578379807
35,52,70.77421710942122
36,53,71.65233921546114
37,54,69.53421410270076
38,55,67.88188874343355
39,56,65.86659678309753
40,57,63.752545068717126
41,58,65.1116589786004
42,59,64.29369255087796
43,60,65.82253004497555
44,61,63.98491240206755
45,62,62.897611656985525
46,63,63.36646446176671
47,64,64.72147366972571
48,65,65.79537594150058
49,66,66.5384594529541
50,67,68.60229648964126
51,68,70.98922906318352
52,69,73.06450191254345
53,70,75.14459874450753
54,71,74.4034400319402
55,72,71.23560542273486
56,73,67.98241435945472
57,74,68.99269509921135
58,75,67.26975461311238
59,76,67.07093394068661
60,77,66.7743833191634
61,78,69.01982385230171
62,79,67.04715209823414
63,80,65.06836551016009
64,81,67.8355632811785
65,82,69.69442607157956
66,83,71.91516204421426
67,84,73.77068363521502
68,85,74.37778061945724
69,86,73.0372614905334
70,87,74.29188325819882
71,88,71.56341649357668
72,89,68.94551051758276
73,90,66.69802563875675
74,91,68.80655110195426
75,92,67.38741833485285
76,93,64.4292590129565
77,94,63.02783775085428
78,95,63.98248411128684
79,96,66.56719699114366
80,97,67.6595183403463
81,98,68.83720244616691
82,99,71.3711157151849
83,100,71.65598900475791
84,101,73.25592721122834
85,102,72.55143651960725
86,103,72.52087304193033
87,104,73.8972229547861
88,105,73.02861797895245
89,106,70.29484189914946
90,107,72.38481041109515
91,108,72.2762739650209
92,109,71.68857616407868
93,110,68.8013203574551
94,111,69.66522618669492
95,112,71.30468250354923
96,113,68.60286318624424
97,114,66.48413464396333
98,115,66.22100177891159
99,116,64.65435602608483
100,117,67.44055139720298
101,118,65.3614744872824
102,119,62.842750158230295
103,120,66.30969035303774
104,121,67.13359923676506
105,122,64.47017284855018
106,123,62.39952646436761
107,124,65.19456512846182
108,125,63.92605688343895
109,126,61.97008128645988
110,127,63.61570613274537
111,128,67.11377012145967
112,129,68.29556506267501
113,130,70.14628341250388
114,131,68.11955464214086
115,132,68.27508411771494
116,133,66.23608936414035
117,134,67.09109257818186
118,135,69.92834205616806
119,136,71.14455677155306
120,137,68.24933769381498
121,138,68.5954547061977
122,139,65.43727850830489
123,140,65.98946412046509
124,141,67.75781480908107
125,142,67.98102936011746
126,143,67.29782557701395
127,144,68.5022672008322
128,145,65.38959951107782
129,146,66.11404826044074
130,147,63.925192819864044
131,148,61.53276799328352
132,149,59.366118353828895
133,150,59.523111235799036
134,151,57.60983015008339
135,152,60.618977274804834
136,153,57.936109329037016
137,154,60.95342695330925
138,155,58.36471417145285
139,156,58.08199506105239
140,157,60.583151369750496
141,158,60.476597269552705
142,159,60.88447556458244
143,160,60.670286852338954
144,161,59.19058803593544
145,162,56.867014236113214
146,163,57.10127974326022
147,164,56.16203727300201
148,165,57.9049234062281
149,166,61.619147845453874
150,167,61.58268751075454
151,168,60.915213657018555
152,169,58.34252194599065
153,170,57.026282442817006
154,171,56.24401710370192
155,172,56.33059591217323
156,173,54.51149262830037
157,174,54.10979327704142
158,175,52.768043450390834
159,176,52.20656225459757
160,177,52.31847858627975
161,178,51.29238415063313
162,179,53.938989754534646
163,180,53.05553679429997
164,181,52.279607682728944
165,182,50.71733300766026
166,183,51.50245419832568
167,184,51.29616829541447
168,185,49.854885092414165
169,186,50.42855686803553
170,187,49.07123563299795
171,188,46.48357143261462
172,189,46.13094282700271
173,190,47.067081757401546
174,191,49.581578718595196
175,192,51.18892985348568
176,193,52.92021459392773
177,194,53.484456432377364
178,195,50.817555824910464
179,196,51.63846599804404
180,197,48.45012928107613
181,198,50.085335060668925
182,199,51.826676381864786
183,200,53.601019130155564
