,x,y
0,15,1141.875
1,16,1141.0
2,17,1139.425
3,18,1136.8525
4,19,1133.482
5,21,1138.44185
6,22,1140.0034799999999
7,23,1143.0027839999998
8,24,1145.4022271999997
9,25,1148.1967817599998
10,26,1140.3699254079997
11,27,1133.6709403264
12,28,1128.9133147611199
13,29,1128.880651808896
14,30,1135.8545214471167
15,31,1130.0586171576933
16,32,1112.8916202886546
17,33,1081.4871243559237
18,34,1073.0021994847389
19,35,1033.880275212791
20,36,995.3229701702329
21,37,940.4698743966844
22,38,880.3155967829725
23,39,822.814977426378
24,40,773.5058881911025
25,41,732.554710552882
26,42,701.3250184423057
27,43,678.3100147538446
28,45,668.6480118030757
29,46,666.1684094424606
30,47,663.7472275539685
31,48,663.9977820431749
32,50,661.5732256345399
33,51,652.6335805076319
34,52,649.8568644061055
35,53,633.6354915248844
36,54,615.5177682199076
37,55,589.757964575926
38,56,566.3063716607409
39,58,535.7325973285926
40,59,509.96107786287416
41,61,498.75011229029934
42,62,491.3125898322395
43,63,488.4250718657916
44,64,497.05255749263324
45,65,503.51704599410664
46,67,511.09488679528533
47,68,517.3759094362283
48,70,523.2210400489827
49,71,532.3268320391861
50,72,542.2364656313489
51,75,557.6016725050791
52,76,572.0813380040634
53,77,589.8379219657506
54,78,617.1203375726005
55,79,631.5087700580805
56,80,644.1132660464643
57,81,656.1656128371715
58,83,666.4637402697372
59,84,669.5616172157897
60,85,653.0155047101318
61,86,635.2874037681055
62,87,620.9955480144844
63,89,603.5464384115875
64,90,593.96215072927
65,91,589.2478455834159
66,92,589.2771827167328
67,93,601.7967461733863
68,94,633.6839789699591
69,95,656.1346831759672
70,96,689.0488598220238
71,97,717.7078378576191
72,98,746.3225202860953
73,99,754.5033287288762
74,100,761.977662983101
75,101,744.5303725739808
76,102,732.9992980591846
77,103,701.3730712598477
78,104,679.2234570078782
79,105,636.5662656063026
80,106,607.2530124850421
81,107,578.5524099880337
82,109,549.4669279904269
83,110,529.0422923923416
84,111,514.2338339138732
85,112,504.1370671310986
86,115,499.5596537048789
87,116,496.6633479639031
88,117,498.17442837112253
89,120,509.227042696898
90,121,519.3816341575184
91,122,524.0053073260148
92,123,527.7042458608119
93,124,532.4133966886495
94,125,523.4932173509196
95,126,514.1695738807357
96,127,503.32003410458856
97,128,495.4060272836709
98,129,495.1998218269367
99,130,497.65985746154934
100,131,499.6278859692395
101,133,502.07730877539166
102,134,504.4743470203133
103,136,508.36072761625064
104,137,509.0635820930005
105,138,506.7821156744004
106,139,500.80069253952036
107,141,493.8280540316163
108,142,486.06244322529307
109,143,479.63120458023445
110,144,472.9549636641876
111,145,456.6764709313501
112,146,444.0911767450801
113,148,431.8354413960641
114,149,424.2183531168513
115,150,403.68718249348103
116,151,385.94974599478485
117,152,368.6972967958279
118,153,356.2078374366624
119,154,344.4662699493299
120,157,330.69801595946393
121,158,322.30841276757116
122,159,313.84673021405695
123,160,308.60863417124557
124,161,306.38690733699644
125,162,312.4845258695972
126,163,319.9876206956777
127,164,324.2400965565422
128,165,332.8920772452338
129,166,338.93866179618703
130,167,344.65092943694964
131,168,355.3457435495597
132,169,367.04612608964777
133,170,380.26190087171824
134,171,409.3445304629996
135,172,432.1406634328997
136,173,456.61878074631977
137,174,504.9190480345558
138,175,548.9664884276447
139,176,590.0013157421157
140,177,637.3760525936925
141,178,674.701623324954
142,179,710.3862986599632
143,180,745.9340389279706
144,181,772.1847311423766
145,182,793.6227849139013
146,183,811.7576029311211
147,184,838.843582344897
148,185,864.8873658759176
149,186,887.909892700734
150,188,894.4880704105872
151,189,899.3404563284698
152,190,899.5036150627759
153,191,885.9007436127208
154,192,865.4276261401767
155,193,837.8518665371414
156,194,813.7814932297132
157,195,772.2238029822081
158,196,745.0915423857665
159,197,697.8193276586132
160,198,645.0445246268906
161,199,600.6918697015125
162,200,564.11599576121
